大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
1009	長庚大學	720712	(生物)醫學影像暨放射科學學系	D 日	M 碩士	25	0	7	03 桃園市	1 一般
1009	長庚大學	720712	(生物)醫學影像暨放射科學學系	D 日	B 學士	152	14	32	03 桃園市	1 一般
1009	長庚大學	720811	顱顏口腔醫學研究所	D 日	M 碩士	45	6	8	03 桃園市	1 一般
1009	長庚大學	729915	健康照護產業學位學程	D 日	M 碩士	12	0	0	03 桃園市	1 一般
1009	長庚大學	999901	通識及共同科目	D 日		0	54	0	03 桃園市	1 一般
1009	長庚大學	999903	軍訓教官	D 日		0	6	0	03 桃園市	1 一般
1009	長庚大學	999909	校長	D 日		0	1	0	03 桃園市	1 一般
1009	長庚大學	999999	其他(包括行政助教)	D 日		0	6	0	03 桃園市	1 一般
1010	元智大學	210709	藝術與(創意)設計學系	D 日	M 碩士	30	0	2	03 桃園市	1 一般
1010	元智大學	210709	藝術與(創意)設計學系	D 日	B 學士	244	9	36	03 桃園市	1 一般
1010	元智大學	220201	(中)國(語)文學系	D 日	M 碩士	20	0	6	03 桃園市	1 一般
1010	元智大學	220201	(中)國(語)文學系	D 日	B 學士	227	9	46	03 桃園市	1 一般
1010	元智大學	220303	應用外語系	D 日	M 碩士	33	0	3	03 桃園市	1 一般
1010	元智大學	220303	應用外語系	D 日	B 學士	263	11	53	03 桃園市	1 一般
1010	元智大學	220303	應用外語系	N 職	M 碩士	27	0	1	03 桃園市	1 一般
1010	元智大學	310304	資訊社會學研究所	N 職	M 碩士	2	0	4	03 桃園市	1 一般
1010	元智大學	310306	社會暨政策科學學系	D 日	M 碩士	23	0	5	03 桃園市	1 一般
1010	元智大學	310306	社會暨政策科學學系	D 日	B 學士	262	10	57	03 桃園市	1 一般
1010	元智大學	310306	社會暨政策科學學系	N 職	M 碩士	81	0	22	03 桃園市	1 一般
1010	元智大學	320105	資訊傳播(工程)(設計)學系	D 日	M 碩士	33	0	6	03 桃園市	1 一般
1010	元智大學	320105	資訊傳播(工程)(設計)學系	D 日	B 學士	560	14	113	03 桃園市	1 一般
1010	元智大學	340122	財務金融暨會計研究所	D 日	M 碩士	93	0	51	03 桃園市	1 一般
1010	元智大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	134	0	51	03 桃園市	1 一般
1010	元智大學	340306	管理(科學)學系	N 職	M 碩士	265	0	125	03 桃園市	1 一般
1010	元智大學	349999	管理學院(不分系)	D 日	D 博士	107	0	10	03 桃園市	1 一般
1010	元智大學	349999	管理學院(不分系)	D 日	B 學士	"1,843"	66	446	03 桃園市	1 一般
1010	元智大學	420304	生物科技與工程研究所	D 日	M 碩士	20	5	11	03 桃園市	1 一般
1010	元智大學	420606	生物(與)醫學資訊學系	D 日	M 碩士	5	0	1	03 桃園市	1 一般
1010	元智大學	480109	資訊管理(技術)學系	D 日	D 博士	33	0	5	03 桃園市	1 一般
1010	元智大學	480109	資訊管理(技術)學系	D 日	M 碩士	70	0	19	03 桃園市	1 一般
1010	元智大學	480109	資訊管理(技術)學系	D 日	B 學士	503	25	112	03 桃園市	1 一般
1010	元智大學	480109	資訊管理(技術)學系	N 職	M 碩士	79	0	22	03 桃園市	1 一般
1010	元智大學	520101	電機(與控制)工程學系	D 日	D 博士	17	0	3	03 桃園市	1 一般
1010	元智大學	520101	電機(與控制)工程學系	D 日	M 碩士	98	0	43	03 桃園市	1 一般
1010	元智大學	520101	電機(與控制)工程學系	D 日	B 學士	501	21	120	03 桃園市	1 一般
1010	元智大學	520101	電機(與控制)工程學系	N 職	M 碩士	35	0	10	03 桃園市	1 一般
1010	元智大學	520106	光電(科學與)工程學系	D 日	D 博士	6	0	1	03 桃園市	1 一般
1010	元智大學	520106	光電(科學與)工程學系	D 日	M 碩士	40	0	19	03 桃園市	1 一般
1010	元智大學	520106	光電(科學與)工程學系	D 日	B 學士	229	11	53	03 桃園市	1 一般
1010	元智大學	520106	光電(科學與)工程學系	N 職	M 碩士	15	0	5	03 桃園市	1 一般
1010	元智大學	520114	資訊工程學系	D 日	D 博士	28	0	6	03 桃園市	1 一般
1010	元智大學	520114	資訊工程學系	D 日	M 碩士	125	0	68	03 桃園市	1 一般
1010	元智大學	520114	資訊工程學系	D 日	B 學士	630	23	142	03 桃園市	1 一般
1010	元智大學	520114	資訊工程學系	N 職	M 碩士	49	0	6	03 桃園市	1 一般
1010	元智大學	520126	(光電與)通訊(工程)學系	D 日	D 博士	21	0	5	03 桃園市	1 一般
1010	元智大學	520126	(光電與)通訊(工程)學系	D 日	M 碩士	80	0	30	03 桃園市	1 一般
1010	元智大學	520126	(光電與)通訊(工程)學系	D 日	B 學士	477	19	108	03 桃園市	1 一般
1010	元智大學	520126	(光電與)通訊(工程)學系	N 職	M 碩士	30	0	5	03 桃園市	1 一般
1010	元智大學	520201	(動力)機械工程學系	D 日	D 博士	24	0	3	03 桃園市	1 一般
1010	元智大學	520201	(動力)機械工程學系	D 日	M 碩士	64	0	26	03 桃園市	1 一般
1010	元智大學	520201	(動力)機械工程學系	D 日	B 學士	523	20	118	03 桃園市	1 一般
1010	元智大學	520201	(動力)機械工程學系	N 職	M 碩士	48	0	7	03 桃園市	1 一般
1010	元智大學	520404	化學工程與材料科(技)學系	D 日	D 博士	16	0	2	03 桃園市	1 一般
1010	元智大學	520404	化學工程與材料科(技)學系	D 日	M 碩士	79	0	43	03 桃園市	1 一般
1010	元智大學	520404	化學工程與材料科(技)學系	D 日	B 學士	509	21	110	03 桃園市	1 一般
1010	元智大學	520404	化學工程與材料科(技)學系	N 職	M 碩士	45	0	7	03 桃園市	1 一般
1010	元智大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	D 博士	36	0	2	03 桃園市	1 一般
1010	元智大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	108	0	24	03 桃園市	1 一般
1010	元智大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 學士	476	20	101	03 桃園市	1 一般
1010	元智大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	89	0	27	03 桃園市	1 一般
1010	元智大學	819918	文化產業與文化政策學位學程	D 日	D 博士	9	0	0	03 桃園市	1 一般
1010	元智大學	999901	通識及共同科目	D 日		0	27	0	03 桃園市	1 一般
1010	元智大學	999903	軍訓教官	D 日		0	7	0	03 桃園市	1 一般
1011	中華大學	220301	外國語文學系	D 日	B 學士	333	9	93	18 新竹市	1 一般
1011	中華大學	220321	應用日語學系	D 日	B 學士	395	8	88	18 新竹市	1 一般
1011	中華大學	230126	創新設計與管理學位學程	D 日	B 學士	13	0	21	18 新竹市	1 一般
1011	中華大學	230303	工業(產品)設計學系	D 日	B 學士	272	7	24	18 新竹市	1 一般
1011	中華大學	230499	建築與設計學院	P 進	B 學士	78	0	3	18 新竹市	1 一般
1011	中華大學	310804	行政管理(暨政策)學系	D 日	M 碩士	38	0	22	18 新竹市	1 一般
1011	中華大學	310804	行政管理(暨政策)學系	D 日	B 學士	180	9	43	18 新竹市	1 一般
1011	中華大學	310804	行政管理(暨政策)學系	N 職	M 碩士	38	0	27	18 新竹市	1 一般
1011	中華大學	340301	企業管理學系	D 日	M 碩士	76	0	34	18 新竹市	1 一般
1011	中華大學	340301	企業管理學系	D 日	B 學士	337	17	93	18 新竹市	1 一般
1011	中華大學	340301	企業管理學系	N 職	M 碩士	28	0	25	18 新竹市	1 一般
1011	中華大學	340301	企業管理學系	N 修	C 二技	80	0	46	18 新竹市	2 技職
1011	中華大學	340307	國際企業(與)(管理)學系	D 日	B 學士	169	7	46	18 新竹市	1 一般
1011	中華大學	340310	國際(經營)(專業)管理學位學程(含IMBA)	D 日	M 碩士	0	0	3	18 新竹市	1 一般
1011	中華大學	340504	(應用)財務(金融)管理學系	D 日	B 學士	364	11	47	18 新竹市	1 一般
1011	中華大學	340519	國際金融(管理)學位學程	D 日	B 學士	6	0	25	18 新竹市	1 一般
1011	中華大學	349901	(商務)科技管理系	D 日	D 博士	68	0	10	18 新竹市	1 一般
1011	中華大學	349901	(商務)科技管理系	D 日	M 碩士	98	0	90	18 新竹市	1 一般
1011	中華大學	349901	(商務)科技管理系	D 日	B 學士	154	11	49	18 新竹市	1 一般
1011	中華大學	349901	(商務)科技管理系	N 職	M 碩士	70	0	24	18 新竹市	1 一般
1011	中華大學	349901	(商務)科技管理系	N 修	C 二技	68	0	46	18 新竹市	2 技職
1011	中華大學	349906	工業管理(與經營資訊)學系	D 日	M 碩士	75	0	56	18 新竹市	1 一般
1011	中華大學	349906	工業管理(與經營資訊)學系	D 日	B 學士	155	10	50	18 新竹市	1 一般
1011	中華大學	349906	工業管理(與經營資訊)學系	N 修	C 二技	57	0	23	18 新竹市	2 技職
1011	中華大學	349927	營建管理學系	D 日	M 碩士	2	0	7	18 新竹市	1 一般
1011	中華大學	349927	營建管理學系	D 日	B 學士	139	7	37	18 新竹市	1 一般
1011	中華大學	349927	營建管理學系	N 職	M 碩士	13	0	14	18 新竹市	1 一般
1011	中華大學	349999	管理學院(不分系)	P 進	B 學士	62	0	16	18 新竹市	1 一般
1011	中華大學	420610	生物資訊學系	D 日	M 碩士	7	0	2	18 新竹市	1 一般
1011	中華大學	420610	生物資訊學系	D 日	B 學士	163	9	38	18 新竹市	1 一般
1011	中華大學	460203	應用統計(資訊)學系	D 日	B 學士	5	0	23	18 新竹市	1 一般
1011	中華大學	480109	資訊管理(技術)學系	D 日	M 碩士	45	0	33	18 新竹市	1 一般
1011	中華大學	480109	資訊管理(技術)學系	D 日	B 學士	366	12	103	18 新竹市	1 一般
1011	中華大學	480109	資訊管理(技術)學系	N 職	M 碩士	23	0	25	18 新竹市	1 一般
1011	中華大學	480109	資訊管理(技術)學系	P 進	B 學士	58	0	11	18 新竹市	1 一般
1011	中華大學	520101	電機(與控制)工程學系	D 日	M 碩士	54	0	31	18 新竹市	1 一般
1011	中華大學	520101	電機(與控制)工程學系	D 日	B 學士	363	15	69	18 新竹市	1 一般
1011	中華大學	520101	電機(與控制)工程學系	N 職	M 碩士	25	0	7	18 新竹市	1 一般
1011	中華大學	520103	(微)電子(工程)學系	D 日	B 學士	187	10	56	18 新竹市	1 一般
1011	中華大學	520114	資訊工程學系	D 日	M 碩士	65	0	18	18 新竹市	1 一般
1011	中華大學	520114	資訊工程學系	D 日	B 學士	398	18	80	18 新竹市	1 一般
1011	中華大學	520114	資訊工程學系	N 職	M 碩士	20	0	9	18 新竹市	1 一般
1011	中華大學	520120	資訊學系	D 日	B 學士	1	0	2	18 新竹市	1 一般
1011	中華大學	520201	(動力)機械工程學系	D 日	M 碩士	25	0	12	18 新竹市	1 一般
1011	中華大學	520201	(動力)機械工程學系	D 日	B 學士	216	13	20	18 新竹市	1 一般
1011	中華大學	520201	(動力)機械工程學系	N 職	M 碩士	14	0	6	18 新竹市	1 一般
1011	中華大學	520231	光機電暨材料學系	D 日	B 學士	147	0	21	18 新竹市	1 一般
1011	中華大學	520301	土木工程學系	D 日	D 博士	33	0	5	18 新竹市	1 一般
1011	中華大學	520301	土木工程學系	D 日	M 碩士	26	0	16	18 新竹市	1 一般
1011	中華大學	520301	土木工程學系	D 日	B 學士	177	11	34	18 新竹市	1 一般
1011	中華大學	520301	土木工程學系	N 職	M 碩士	26	0	0	18 新竹市	1 一般
1011	中華大學	521302	工程科學(及海洋工程)學系	D 日	D 博士	13	1	0	18 新竹市	1 一般
1011	中華大學	580109	建築(與)都市計劃學系	D 日	M 碩士	20	0	9	18 新竹市	1 一般
1011	中華大學	580109	建築(與)都市計劃學系	D 日	B 學士	452	11	69	18 新竹市	1 一般
1011	中華大學	580202	景觀建築(與)(管理)學系	D 日	M 碩士	11	0	5	18 新竹市	1 一般
1011	中華大學	580202	景觀建築(與)(管理)學系	D 日	B 學士	173	7	50	18 新竹市	1 一般
1011	中華大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 學士	420	10	115	18 新竹市	1 一般
1011	中華大學	810102	餐旅(行銷)(暨遊憩)管理學系	P 進	B 學士	43	0	0	18 新竹市	1 一般
1011	中華大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	D 日	M 碩士	25	0	1	18 新竹市	1 一般
1011	中華大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	D 日	B 學士	343	8	100	18 新竹市	1 一般
1011	中華大學	810222	觀光與會(議)展(覽)學系	D 日	B 學士	198	7	50	18 新竹市	1 一般
1011	中華大學	840102	運輸科技與(物流)管理學系	D 日	M 碩士	32	0	36	18 新竹市	1 一般
1011	中華大學	840102	運輸科技與(物流)管理學系	D 日	B 學士	211	10	58	18 新竹市	1 一般
1011	中華大學	999901	通識及共同科目	D 日		0	34	0	18 新竹市	1 一般
1011	中華大學	999903	軍訓教官	D 日		0	6	0	18 新竹市	1 一般
1012	大葉大學	140106	教育專業發展研究所	D 日	M 碩士	51	6	20	07 彰化縣	1 一般
1012	大葉大學	140106	教育專業發展研究所	N 職	M 碩士	48	0	20	07 彰化縣	1 一般
1012	大葉大學	210606	造形藝術學系	D 日	M 碩士	21	0	0	07 彰化縣	1 一般
1012	大葉大學	210606	造形藝術學系	D 日	B 學士	468	13	98	07 彰化縣	1 一般
1012	大葉大學	210606	造形藝術學系	N 職	M 碩士	13	0	0	07 彰化縣	1 一般
1012	大葉大學	210606	造形藝術學系	P 進	B 學士	71	0	11	07 彰化縣	1 一般
1012	大葉大學	220308	英語學系	D 日	M 碩士	16	0	2	07 彰化縣	1 一般
1012	大葉大學	220308	英語學系	D 日	B 學士	210	9	48	07 彰化縣	1 一般
1012	大葉大學	220321	應用日語學系	D 日	B 學士	479	10	96	07 彰化縣	1 一般
1012	大葉大學	220321	應用日語學系	P 進	B 學士	88	0	9	07 彰化縣	1 一般
1012	大葉大學	220327	歐洲語文學系	D 日	B 學士	62	5	25	07 彰化縣	1 一般
1012	大葉大學	220345	文創產業國際人才學位學程	D 日	B 學士	71	0	0	07 彰化縣	1 一般
1012	大葉大學	229917	外語服務產業學位學程	D 日	M 碩士	21	0	2	07 彰化縣	1 一般
1012	大葉大學	230201	視覺(傳達)設計學系	D 日	B 學士	459	10	118	07 彰化縣	1 一般
1012	大葉大學	230201	視覺(傳達)設計學系	P 進	B 學士	97	0	13	07 彰化縣	1 一般
1012	大葉大學	230303	工業(產品)設計學系	D 日	M 碩士	6	0	0	07 彰化縣	1 一般
1012	大葉大學	230303	工業(產品)設計學系	D 日	B 學士	483	11	97	07 彰化縣	1 一般
1012	大葉大學	230324	綠色產品設計學位學程	D 日	B 學士	86	1	0	07 彰化縣	1 一般
1012	大葉大學	230402	空間設計學系	D 日	B 學士	450	11	74	07 彰化縣	1 一般
1012	大葉大學	230402	空間設計學系	P 進	B 學士	72	0	9	07 彰化縣	1 一般
1012	大葉大學	239999	設計(暨藝術)學院(不分系)	D 日	M 碩士	66	0	23	07 彰化縣	1 一般
1012	大葉大學	239999	設計(暨藝術)學院(不分系)	N 職	M 碩士	26	0	20	07 彰化縣	1 一般
1012	大葉大學	310734	歐洲文化與旅遊學位學程	D 日	B 學士	166	2	0	07 彰化縣	1 一般
1012	大葉大學	320104	傳播藝術系	D 日	B 學士	183	4	0	07 彰化縣	1 一般
1012	大葉大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	1	0	1	07 彰化縣	1 一般
1012	大葉大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	200	6	41	07 彰化縣	1 一般
1012	大葉大學	340201	會計(與)(資訊)(科技)(系統)學系	P 進	B 學士	35	0	0	07 彰化縣	1 一般
1012	大葉大學	340301	企業管理學系	D 日	M 碩士	68	0	21	07 彰化縣	1 一般
1012	大葉大學	340301	企業管理學系	D 日	B 學士	349	13	91	07 彰化縣	1 一般
1012	大葉大學	340301	企業管理學系	N 職	M 碩士	31	0	35	07 彰化縣	1 一般
1012	大葉大學	340301	企業管理學系	P 進	B 學士	135	0	28	07 彰化縣	1 一般
1012	大葉大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	27	0	24	07 彰化縣	1 一般
1012	大葉大學	340307	國際企業(與)(管理)學系	D 日	B 學士	254	9	71	07 彰化縣	1 一般
1012	大葉大學	340307	國際企業(與)(管理)學系	N 職	M 碩士	28	0	40	07 彰化縣	1 一般
1012	大葉大學	340307	國際企業(與)(管理)學系	P 進	B 學士	3	0	33	07 彰化縣	1 一般
1012	大葉大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	301	7	56	07 彰化縣	1 一般
1012	大葉大學	340501	(計量)(數量)財務金融學系	P 進	B 學士	85	0	15	07 彰化縣	1 一般
1012	大葉大學	340905	(醫療暨)健康產業管理學系	N 職	M 碩士	36	0	0	07 彰化縣	1 一般
1012	大葉大學	349921	人力資源暨公共關係學系	D 日	M 碩士	20	0	8	07 彰化縣	1 一般
1012	大葉大學	349921	人力資源暨公共關係學系	D 日	B 學士	179	8	50	07 彰化縣	1 一般
1012	大葉大學	349921	人力資源暨公共關係學系	N 職	M 碩士	36	0	41	07 彰化縣	1 一般
1012	大葉大學	349999	管理學院(不分系)	D 日	D 博士	52	0	12	07 彰化縣	1 一般
1012	大葉大學	349999	管理學院(不分系)	N 職	M 碩士	88	0	93	07 彰化縣	1 一般
1012	大葉大學	380210	智慧財產權(法律)研究所	N 職	M 碩士	9	0	0	07 彰化縣	1 一般
1012	大葉大學	420302	(自然)生物科技學系	N 職	M 碩士	0	0	8	07 彰化縣	1 一般
1012	大葉大學	420306	生物產業科技學系	D 日	D 博士	8	0	3	07 彰化縣	1 一般
1012	大葉大學	420306	生物產業科技學系	D 日	M 碩士	33	0	15	07 彰化縣	1 一般
1012	大葉大學	420306	生物產業科技學系	D 日	B 學士	286	11	90	07 彰化縣	1 一般
1012	大葉大學	420306	生物產業科技學系	N 職	M 碩士	0	0	1	07 彰化縣	1 一般
1012	大葉大學	420306	生物產業科技學系	P 進	B 學士	30	0	0	07 彰化縣	1 一般
1012	大葉大學	420307	生物資源(與科技)(技術)學系	D 日	B 學士	188	7	44	07 彰化縣	1 一般
1012	大葉大學	420314	分子生物(科技)學系	D 日	M 碩士	15	0	5	07 彰化縣	1 一般
1012	大葉大學	420314	分子生物(科技)學系	D 日	B 學士	188	10	44	07 彰化縣	1 一般
1012	大葉大學	420325	生物科技產業學位學程	D 日	D 博士	23	0	0	07 彰化縣	1 一般
1012	大葉大學	420325	生物科技產業學位學程	N 職	M 碩士	1	0	0	07 彰化縣	1 一般
1012	大葉大學	480109	資訊管理(技術)學系	D 日	M 碩士	41	0	10	07 彰化縣	1 一般
1012	大葉大學	480109	資訊管理(技術)學系	D 日	B 學士	191	7	53	07 彰化縣	1 一般
1012	大葉大學	480109	資訊管理(技術)學系	N 職	M 碩士	19	0	20	07 彰化縣	1 一般
1012	大葉大學	480109	資訊管理(技術)學系	P 進	B 學士	76	0	0	07 彰化縣	1 一般
1012	大葉大學	480524	多媒體數位內容學位學程	D 日	B 學士	309	7	47	07 彰化縣	1 一般
1012	大葉大學	520101	電機(與控制)工程學系	D 日	D 博士	19	0	4	07 彰化縣	1 一般
1012	大葉大學	520101	電機(與控制)工程學系	D 日	M 碩士	44	0	20	07 彰化縣	1 一般
1012	大葉大學	520101	電機(與控制)工程學系	D 日	B 學士	264	11	118	07 彰化縣	1 一般
1012	大葉大學	520101	電機(與控制)工程學系	P 進	B 學士	57	0	9	07 彰化縣	1 一般
1012	大葉大學	520114	資訊工程學系	D 日	M 碩士	29	0	8	07 彰化縣	1 一般
1012	大葉大學	520114	資訊工程學系	D 日	B 學士	215	9	55	07 彰化縣	1 一般
1012	大葉大學	520188	電資類產業研發專班	D 日	M 碩士	7	0	0	07 彰化縣	1 一般
1012	大葉大學	520219	機械與自動化工程學系	D 日	D 博士	8	0	2	07 彰化縣	1 一般
1012	大葉大學	520219	機械與自動化工程學系	D 日	M 碩士	42	0	13	07 彰化縣	1 一般
1012	大葉大學	520219	機械與自動化工程學系	D 日	B 學士	392	17	99	07 彰化縣	1 一般
1012	大葉大學	520219	機械與自動化工程學系	P 進	B 學士	97	0	17	07 彰化縣	1 一般
1012	大葉大學	520266	工具機產業學位學程	D 日	M 碩士	2	0	2	07 彰化縣	1 一般
1012	大葉大學	520417	造紙科技暨包裝設計學位學程	D 日	B 學士	13	0	0	07 彰化縣	1 一般
1012	大葉大學	520502	材料科學(與)(工程)學系	D 日	B 學士	156	8	38	07 彰化縣	1 一般
1012	大葉大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	40	0	21	07 彰化縣	1 一般
1012	大葉大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 學士	101	9	34	07 彰化縣	1 一般
1012	大葉大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	9	0	9	07 彰化縣	1 一般
1012	大葉大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	P 進	B 學士	14	0	0	07 彰化縣	1 一般
1012	大葉大學	520688	工業工程類產業研發專班	D 日	M 碩士	8	0	0	07 彰化縣	1 一般
1012	大葉大學	520901	環境工程學系	D 日	D 博士	18	0	1	07 彰化縣	1 一般
1012	大葉大學	520901	環境工程學系	D 日	M 碩士	35	0	23	07 彰化縣	1 一般
1012	大葉大學	520901	環境工程學系	D 日	B 學士	174	10	48	07 彰化縣	1 一般
1012	大葉大學	520901	環境工程學系	N 職	M 碩士	14	0	6	07 彰化縣	1 一般
1012	大葉大學	521115	醫療器材設計與材料學位學程	D 日	M 碩士	34	0	5	07 彰化縣	1 一般
1012	大葉大學	521115	醫療器材設計與材料學位學程	D 日	B 學士	120	2	0	07 彰化縣	1 一般
1012	大葉大學	529999	工學院(不分系)	D 日		0	1	0	07 彰化縣	1 一般
1012	大葉大學	529999	工學院(不分系)	N 職	M 碩士	2	0	1	07 彰化縣	1 一般
1012	大葉大學	580101	建築(工程)學系	D 日	M 碩士	10	0	0	07 彰化縣	1 一般
1012	大葉大學	720317	藥用植物與保健學系	D 日	M 碩士	27	0	4	07 彰化縣	1 一般
1012	大葉大學	720317	藥用植物與保健學系	D 日	B 學士	279	12	73	07 彰化縣	1 一般
1012	大葉大學	720601	護理學系	D 日	B 學士	292	13	0	07 彰化縣	1 一般
1012	大葉大學	720601	護理學系	N 修	C 二技	42	0	0	07 彰化縣	2 技職
1012	大葉大學	720713	視光學系	D 日	B 學士	88	7	0	07 彰化縣	1 一般
1012	大葉大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 學士	308	10	36	07 彰化縣	1 一般
1012	大葉大學	810102	餐旅(行銷)(暨遊憩)管理學系	P 進	B 學士	215	0	19	07 彰化縣	1 一般
1012	大葉大學	810224	(國際)觀光餐旅學系	N 職	M 碩士	25	0	13	07 彰化縣	1 一般
1012	大葉大學	810242	觀光旅遊(管理)系	D 日	B 學士	225	7	41	07 彰化縣	1 一般
1012	大葉大學	810242	觀光旅遊(管理)系	P 進	B 學士	86	0	17	07 彰化縣	1 一般
1012	大葉大學	810508	休閒(事業)管理學系	D 日	M 碩士	28	0	20	07 彰化縣	1 一般
1012	大葉大學	810508	休閒(事業)管理學系	D 日	B 學士	339	12	88	07 彰化縣	1 一般
1012	大葉大學	810508	休閒(事業)管理學系	N 職	M 碩士	39	0	42	07 彰化縣	1 一般
1012	大葉大學	810508	休閒(事業)管理學系	P 進	B 學士	107	0	36	07 彰化縣	1 一般
1012	大葉大學	810537	運動健康管理學系	D 日	M 碩士	43	0	25	07 彰化縣	1 一般
1012	大葉大學	810537	運動健康管理學系	D 日	B 學士	192	8	40	07 彰化縣	1 一般
1012	大葉大學	810537	運動健康管理學系	N 職	M 碩士	35	0	31	07 彰化縣	1 一般
1012	大葉大學	819920	烘焙暨飲料調製學位學程	D 日	B 學士	109	0	0	07 彰化縣	1 一般
1012	大葉大學	819920	烘焙暨飲料調製學位學程	P 進	B 學士	67	0	0	07 彰化縣	1 一般
1012	大葉大學	819922	婚禮企劃暨節慶管理學位學程	D 日	B 學士	110	0	0	07 彰化縣	1 一般
1012	大葉大學	819922	婚禮企劃暨節慶管理學位學程	P 進	B 學士	48	0	0	07 彰化縣	1 一般
1012	大葉大學	860114	消防安全學位學程	D 日	B 學士	76	1	0	07 彰化縣	1 一般
1012	大葉大學	860114	消防安全學位學程	P 進	B 學士	6	0	0	07 彰化縣	1 一般
1012	大葉大學	999901	通識及共同科目	D 日		0	25	0	07 彰化縣	1 一般
1012	大葉大學	999903	軍訓教官	D 日		0	8	0	07 彰化縣	1 一般
1012	大葉大學	999904	護理教師	D 日		0	1	0	07 彰化縣	1 一般
1013	華梵大學	210107	美術與文創學系	D 日	M 碩士	41	0	9	01 新北市	1 一般
1013	華梵大學	210107	美術與文創學系	D 日	B 學士	322	9	45	01 新北市	1 一般
1013	華梵大學	220201	(中)國(語)文學系	D 日	M 碩士	34	0	8	01 新北市	1 一般
1013	華梵大學	220201	(中)國(語)文學系	D 日	B 學士	137	9	44	01 新北市	1 一般
1013	華梵大學	220301	外國語文學系	D 日	M 碩士	8	0	2	01 新北市	1 一般
1013	華梵大學	220301	外國語文學系	D 日	B 學士	258	12	76	01 新北市	1 一般
1013	華梵大學	220804	佛教學系	D 日	B 學士	33	4	14	01 新北市	1 一般
1013	華梵大學	221101	哲學系	D 日	M 碩士	22	0	6	01 新北市	1 一般
1013	華梵大學	221101	哲學系	D 日	B 學士	102	7	14	01 新北市	1 一般
1013	華梵大學	221101	哲學系	N 職	M 碩士	57	0	19	01 新北市	1 一般
1013	華梵大學	230303	工業(產品)設計學系	D 日	M 碩士	12	0	2	01 新北市	1 一般
1013	華梵大學	230303	工業(產品)設計學系	D 日	B 學士	377	10	82	01 新北市	1 一般
1013	華梵大學	230303	工業(產品)設計學系	N 職	M 碩士	2	0	19	01 新北市	1 一般
1013	華梵大學	310716	東方人文思想研究所	D 日	D 博士	37	0	5	01 新北市	1 一般
1013	華梵大學	310716	東方人文思想研究所	D 日	M 碩士	34	3	9	01 新北市	1 一般
1013	華梵大學	310716	東方人文思想研究所	N 職	M 碩士	37	1	20	01 新北市	1 一般
1013	華梵大學	480109	資訊管理(技術)學系	D 日	M 碩士	9	0	7	01 新北市	1 一般
1013	華梵大學	480109	資訊管理(技術)學系	D 日	B 學士	195	10	61	01 新北市	1 一般
1013	華梵大學	480109	資訊管理(技術)學系	N 職	M 碩士	45	0	23	01 新北市	1 一般
1013	華梵大學	520103	(微)電子(工程)學系	D 日	M 碩士	24	0	15	01 新北市	1 一般
1013	華梵大學	520103	(微)電子(工程)學系	D 日	B 學士	100	8	39	01 新北市	1 一般
1013	華梵大學	520226	(機械與)機電工程學系	D 日	D 博士	13	0	0	01 新北市	1 一般
1013	華梵大學	520226	(機械與)機電工程學系	D 日	M 碩士	19	0	9	01 新北市	1 一般
1013	華梵大學	520226	(機械與)機電工程學系	D 日	B 學士	138	9	35	01 新北市	1 一般
1013	華梵大學	520226	(機械與)機電工程學系	N 職	M 碩士	2	0	3	01 新北市	1 一般
1013	華梵大學	520602	工業工程與經營資訊學系	D 日	M 碩士	24	0	10	01 新北市	1 一般
1013	華梵大學	520602	工業工程與經營資訊學系	D 日	B 學士	206	10	61	01 新北市	1 一般
1013	華梵大學	520602	工業工程與經營資訊學系	N 職	M 碩士	16	0	16	01 新北市	1 一般
1013	華梵大學	580101	建築(工程)學系	D 日	M 碩士	13	0	2	01 新北市	1 一般
1013	華梵大學	580101	建築(工程)學系	D 日	B 學士	182	7	31	01 新北市	1 一般
1013	華梵大學	580101	建築(工程)學系	N 職	M 碩士	37	0	19	01 新北市	1 一般
