大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
0046	國立臺北護理健康大學	810501	運動保健學系	D 日	M 碩士	14	0	0	30 臺北市	2 技職
0046	國立臺北護理健康大學	810532	休閒產業與健康促進學系	D 日	M 碩士	26	0	15	30 臺北市	2 技職
0047	國立高雄餐旅大學	140327	餐旅教育研究所	D 日	M 碩士	0	0	8	50 高雄市	2 技職
0047	國立高雄餐旅大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	M 碩士	0	0	17	50 高雄市	2 技職
0047	國立高雄餐旅大學	810119	餐飲創新研發學位學程	D 日	M 碩士	0	0	10	50 高雄市	2 技職
0047	國立高雄餐旅大學	810132	飲食文化暨餐飲創新研究所	D 日	M 碩士	66	5	0	50 高雄市	2 技職
0047	國立高雄餐旅大學	810133	餐旅研究所	D 日	M 碩士	57	6	0	50 高雄市	2 技職
0047	國立高雄餐旅大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	M 碩士	50	7	0	50 高雄市	2 技職
0047	國立高雄餐旅大學	810214	旅遊(與旅館)管理學系	D 日	M 碩士	0	0	13	50 高雄市	2 技職
0047	國立高雄餐旅大學	810236	運輸與休閒服務規劃學位學程	D 日	M 碩士	0	0	11	50 高雄市	2 技職
0047	國立高雄餐旅大學	819905	臺灣飲食文化產業研究所	D 日	M 碩士	0	0	16	50 高雄市	2 技職
0048	國立金門大學	220344	語言與跨文化研究所	D 日	M 碩士	9	0	2	71 金門縣	1 一般
0048	國立金門大學	310718	閩南文化研究所	D 日	M 碩士	15	3	6	71 金門縣	1 一般
0048	國立金門大學	310901	國際(暨大陸)(與兩岸)事務系	D 日	M 碩士	19	0	6	71 金門縣	1 一般
0048	國立金門大學	340301	企業管理學系	D 日	M 碩士	17	0	0	71 金門縣	1 一般
0048	國立金門大學	340334	創新事業與島嶼經營研究所	D 日	M 碩士	0	0	5	71 金門縣	1 一般
0048	國立金門大學	380214	海洋與邊境管理學系	D 日	M 碩士	22	0	5	71 金門縣	1 一般
0048	國立金門大學	480508	智慧計算與應用研究所	D 日	M 碩士	8	0	0	71 金門縣	1 一般
0048	國立金門大學	520103	(微)電子(工程)學系	D 日	M 碩士	14	0	0	71 金門縣	1 一般
0048	國立金門大學	520325	土木與工程管理學系	D 日	M 碩士	19	0	7	71 金門縣	1 一般
0048	國立金門大學	580101	建築(工程)學系	D 日	M 碩士	23	0	6	71 金門縣	1 一般
0048	國立金門大學	620601	食品科學系	D 日	M 碩士	13	0	1	71 金門縣	1 一般
0048	國立金門大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	M 碩士	16	0	8	71 金門縣	1 一般
0048	國立金門大學	810502	運動(健康)(與)休閒(管理)學系	D 日	M 碩士	26	0	5	71 金門縣	1 一般
0049	國立臺灣體育運動大學	140315	體育學系	D 日	M 碩士	57	0	21	19 臺中市	1 一般
0049	國立臺灣體育運動大學	210511	舞蹈學系	D 日	M 碩士	50	0	5	19 臺中市	1 一般
0049	國立臺灣體育運動大學	810301	競技運動學系	D 日	M 碩士	60	0	11	19 臺中市	1 一般
0049	國立臺灣體育運動大學	810402	運動健康科學系	D 日	M 碩士	29	0	3	19 臺中市	1 一般
0049	國立臺灣體育運動大學	810504	休閒(與)運動(與)(健康)管理學系	D 日	M 碩士	49	5	3	19 臺中市	1 一般
0049	國立臺灣體育運動大學	810519	運動事業(經營)(管理)學系	D 日	M 碩士	29	0	6	19 臺中市	1 一般
0050	國立臺中科技大學	220321	應用日語學系	D 日	M 碩士	29	0	5	19 臺中市	2 技職
0050	國立臺中科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	M 碩士	43	0	25	19 臺中市	2 技職
0050	國立臺中科技大學	230302	商業設計學系	D 日	M 碩士	54	0	16	19 臺中市	2 技職
0050	國立臺中科技大學	230401	室內設計學系	D 日	M 碩士	21	0	8	19 臺中市	2 技職
0050	國立臺中科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	19	0	14	19 臺中市	2 技職
0050	國立臺中科技大學	340301	企業管理學系	D 日	M 碩士	26	0	12	19 臺中市	2 技職
0050	國立臺中科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	27	0	16	19 臺中市	2 技職
0050	國立臺中科技大學	340605	保險金融(管理)系	D 日	M 碩士	11	0	0	19 臺中市	2 技職
0050	國立臺中科技大學	340702	財政稅務(管理)學系	D 日	M 碩士	28	0	11	19 臺中市	2 技職
0050	國立臺中科技大學	340803	流通(科技)管理系	D 日	M 碩士	34	0	13	19 臺中市	2 技職
0050	國立臺中科技大學	349988	商管類產業研發專班	D 日	M 碩士	5	0	0	19 臺中市	2 技職
0050	國立臺中科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	34	0	12	19 臺中市	2 技職
0050	國立臺中科技大學	489988	資訊類產業研發專班	D 日	M 碩士	0	0	3	19 臺中市	2 技職
0050	國立臺中科技大學	520114	資訊工程學系	D 日	M 碩士	42	0	17	19 臺中市	2 技職
0050	國立臺中科技大學	520188	電資類產業研發專班	D 日	M 碩士	11	0	7	19 臺中市	2 技職
0051	國立臺北商業大學	340101	商學系	D 日	M 碩士	0	0	12	30 臺北市	2 技職
0051	國立臺北商業大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	25	0	11	30 臺北市	2 技職
0051	國立臺北商業大學	340301	企業管理學系	D 日	M 碩士	26	0	0	30 臺北市	2 技職
0051	國立臺北商業大學	340403	國際商務學系	D 日	M 碩士	37	0	15	30 臺北市	2 技職
0051	國立臺北商業大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	27	0	7	30 臺北市	2 技職
0051	國立臺北商業大學	340702	財政稅務(管理)學系	D 日	M 碩士	6	0	0	30 臺北市	2 技職
0051	國立臺北商業大學	480526	資訊與決策科學研究所	D 日	M 碩士	30	6	25	30 臺北市	2 技職
0051	國立臺北商業大學	489988	資訊類產業研發專班	D 日	M 碩士	0	0	12	30 臺北市	2 技職
0052	國立屏東大學	140101	教育學系	D 日	M 碩士	44	0	13	13 屏東縣	1 一般
0052	國立屏東大學	140107	(教育心理與)輔導學系	D 日	M 碩士	109	0	16	13 屏東縣	1 一般
0052	國立屏東大學	140315	體育學系	D 日	M 碩士	56	0	10	13 屏東縣	1 一般
0052	國立屏東大學	140401	幼兒教育學系	D 日	M 碩士	46	0	7	13 屏東縣	1 一般
0052	國立屏東大學	140601	特殊教育學系	D 日	M 碩士	57	0	11	13 屏東縣	1 一般
0052	國立屏東大學	140702	教育行政(與政策發展)研究所	D 日	M 碩士	29	7	11	13 屏東縣	1 一般
0052	國立屏東大學	149911	科普傳播學系	D 日	M 碩士	36	0	10	13 屏東縣	1 一般
0052	國立屏東大學	210401	音樂學系	D 日	M 碩士	40	0	10	13 屏東縣	1 一般
0052	國立屏東大學	210604	視覺藝術學系	D 日	M 碩士	53	0	12	13 屏東縣	1 一般
0052	國立屏東大學	220201	(中)國(語)文學系	D 日	M 碩士	17	0	13	13 屏東縣	1 一般
0052	國立屏東大學	220308	英語學系	D 日	M 碩士	47	0	7	13 屏東縣	1 一般
0052	國立屏東大學	220312	應用英語學系	D 日	M 碩士	43	0	1	13 屏東縣	1 一般
0052	國立屏東大學	229910	文化創意產業(發展)學系	D 日	M 碩士	49	0	8	13 屏東縣	1 一般
0052	國立屏東大學	310303	社會發展學系	D 日	M 碩士	30	0	7	13 屏東縣	1 一般
0052	國立屏東大學	340301	企業管理學系	D 日	M 碩士	21	0	5	13 屏東縣	1 一般
0052	國立屏東大學	340311	商業自動化與管理系	D 日	M 碩士	13	0	11	13 屏東縣	1 一般
0052	國立屏東大學	340401	國際貿易(暨商務)(營運)學系	D 日	M 碩士	8	0	6	13 屏東縣	1 一般
0052	國立屏東大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	5	0	7	13 屏東縣	1 一般
0052	國立屏東大學	340802	行銷(與)流通管理系	D 日	M 碩士	27	0	12	13 屏東縣	1 一般
0052	國立屏東大學	349916	不動產(投資與)經營學系	D 日	M 碩士	36	0	19	13 屏東縣	1 一般
0052	國立屏東大學	440102	應用化學系	D 日	M 碩士	13	0	6	13 屏東縣	1 一般
0052	國立屏東大學	440302	應用物理學系	D 日	M 碩士	13	0	11	13 屏東縣	1 一般
0052	國立屏東大學	460102	應用數學系	D 日	M 碩士	16	0	4	13 屏東縣	1 一般
0052	國立屏東大學	480109	資訊管理(技術)學系	D 日	M 碩士	26	0	8	13 屏東縣	1 一般
0052	國立屏東大學	520114	資訊工程學系	D 日	M 碩士	25	0	3	13 屏東縣	1 一般
0052	國立屏東大學	520116	資訊科學學系	D 日	M 碩士	47	0	17	13 屏東縣	1 一般
0052	國立屏東大學	810512	休閒事業經營系	D 日	M 碩士	17	0	1	13 屏東縣	1 一般
1001	東海大學	140101	教育學系	D 日	M 碩士	47	4	9	19 臺中市	1 一般
1001	東海大學	210101	(應用)美術學系	D 日	M 碩士	55	0	17	19 臺中市	1 一般
1001	東海大學	210401	音樂學系	D 日	M 碩士	64	0	13	19 臺中市	1 一般
1001	東海大學	220201	(中)國(語)文學系	D 日	M 碩士	47	0	5	19 臺中市	1 一般
1001	東海大學	220301	外國語文學系	D 日	M 碩士	27	0	12	19 臺中市	1 一般
1001	東海大學	220341	日本語言文化學系	D 日	M 碩士	24	0	4	19 臺中市	1 一般
1001	東海大學	220901	(歷)史學系	D 日	M 碩士	21	0	4	19 臺中市	1 一般
1001	東海大學	221101	哲學系	D 日	M 碩士	27	0	3	19 臺中市	1 一般
1001	東海大學	230303	工業(產品)設計學系	D 日	M 碩士	22	0	9	19 臺中市	1 一般
1001	東海大學	310101	經濟學系	D 日	M 碩士	12	0	7	19 臺中市	1 一般
1001	東海大學	310201	政治學系	D 日	M 碩士	30	0	7	19 臺中市	1 一般
1001	東海大學	310301	社會學系	D 日	M 碩士	40	0	6	19 臺中市	1 一般
1001	東海大學	310804	行政管理(暨政策)學系	D 日	M 碩士	16	0	9	19 臺中市	1 一般
1001	東海大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	44	0	18	19 臺中市	1 一般
1001	東海大學	340301	企業管理學系	D 日	M 碩士	61	0	34	19 臺中市	1 一般
1001	東海大學	340408	國際經營與貿易學系	D 日	M 碩士	26	0	11	19 臺中市	1 一般
1001	東海大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	39	0	16	19 臺中市	1 一般
1001	東海大學	380101	法律學系	D 日	M 碩士	169	0	21	19 臺中市	1 一般
1001	東海大學	420103	生命科學系	D 日	M 碩士	19	0	10	19 臺中市	1 一般
1001	東海大學	440101	化學系	D 日	M 碩士	40	0	23	19 臺中市	1 一般
1001	東海大學	440302	應用物理學系	D 日	M 碩士	15	0	4	19 臺中市	1 一般
1001	東海大學	460102	應用數學系	D 日	M 碩士	15	0	8	19 臺中市	1 一般
1001	東海大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	14	0	8	19 臺中市	1 一般
1001	東海大學	480109	資訊管理(技術)學系	D 日	M 碩士	43	0	14	19 臺中市	1 一般
1001	東海大學	520101	電機(與控制)工程學系	D 日	M 碩士	25	0	8	19 臺中市	1 一般
1001	東海大學	520114	資訊工程學系	D 日	M 碩士	48	0	17	19 臺中市	1 一般
1001	東海大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	63	0	22	19 臺中市	1 一般
1001	東海大學	520602	工業工程與經營資訊學系	D 日	M 碩士	41	0	28	19 臺中市	1 一般
1001	東海大學	520904	環境科學與工程學系	D 日	M 碩士	34	0	14	19 臺中市	1 一般
1001	東海大學	529927	數位創新學位學程	D 日	M 碩士	10	0	0	19 臺中市	1 一般
1001	東海大學	580101	建築(工程)學系	D 日	M 碩士	57	0	21	19 臺中市	1 一般
1001	東海大學	580203	景觀學系	D 日	M 碩士	31	0	5	19 臺中市	1 一般
1001	東海大學	620202	畜產與生物科技學系	D 日	M 碩士	21	0	5	19 臺中市	1 一般
1001	東海大學	620601	食品科學系	D 日	M 碩士	47	0	15	19 臺中市	1 一般
1001	東海大學	760301	(社會政策與)社會工作學系	D 日	M 碩士	65	0	11	19 臺中市	1 一般
1001	東海大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	M 碩士	24	0	11	19 臺中市	1 一般
1002	輔仁大學	140315	體育學系	D 日	M 碩士	43	0	12	01 新北市	1 一般
1002	輔仁大學	140708	教育領導與發展研究所	D 日	M 碩士	44	6	6	01 新北市	1 一般
1002	輔仁大學	210101	(應用)美術學系	D 日	M 碩士	51	0	11	01 新北市	1 一般
1002	輔仁大學	210401	音樂學系	D 日	M 碩士	60	0	19	01 新北市	1 一般
1002	輔仁大學	220201	(中)國(語)文學系	D 日	M 碩士	54	0	7	01 新北市	1 一般
1002	輔仁大學	220307	英國語文學系	D 日	M 碩士	49	0	9	01 新北市	1 一般
1002	輔仁大學	220314	法國語文學系	D 日	M 碩士	32	0	7	01 新北市	1 一般
1002	輔仁大學	220316	德語語文學系	D 日	M 碩士	30	0	3	01 新北市	1 一般
1002	輔仁大學	220318	西班牙語文學系	D 日	M 碩士	28	0	7	01 新北市	1 一般
1002	輔仁大學	220320	日本語文學系	D 日	M 碩士	36	0	6	01 新北市	1 一般
1002	輔仁大學	220801	宗教學系	D 日	M 碩士	52	0	7	01 新北市	1 一般
1002	輔仁大學	220901	(歷)史學系	D 日	M 碩士	45	0	3	01 新北市	1 一般
1002	輔仁大學	221101	哲學系	D 日	M 碩士	33	0	6	01 新北市	1 一般
1002	輔仁大學	229911	跨文化研究所	D 日	M 碩士	119	7	4	01 新北市	1 一般
1002	輔仁大學	230136	品牌與時尚經營管理學位學程	D 日	M 碩士	25	0	7	01 新北市	1 一般
1002	輔仁大學	310101	經濟學系	D 日	M 碩士	18	0	10	01 新北市	1 一般
1002	輔仁大學	310301	社會學系	D 日	M 碩士	31	0	8	01 新北市	1 一般
1002	輔仁大學	310501	(應用)心理學系	D 日	M 碩士	116	0	19	01 新北市	1 一般
1002	輔仁大學	310505	臨床(與諮商)心理學系	D 日	M 碩士	49	0	13	01 新北市	1 一般
1002	輔仁大學	320101	大眾傳播學系	D 日	M 碩士	89	7	25	01 新北市	1 一般
1002	輔仁大學	320501	博物館學研究所	D 日	M 碩士	62	3	12	01 新北市	1 一般
1002	輔仁大學	320602	(數位)圖書資訊學系	D 日	M 碩士	35	0	6	01 新北市	1 一般
1002	輔仁大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	34	0	16	01 新北市	1 一般
1002	輔仁大學	340301	企業管理學系	D 日	M 碩士	69	0	29	01 新北市	1 一般
1002	輔仁大學	340310	國際(經營)(專業)管理學位學程(含IMBA)	D 日	M 碩士	41	0	22	01 新北市	1 一般
1002	輔仁大學	340332	社會企業學位學程	D 日	M 碩士	9	0	0	01 新北市	1 一般
1002	輔仁大學	340522	金融與國際企業學系	D 日	M 碩士	55	0	21	01 新北市	1 一般
1002	輔仁大學	380101	法律學系	D 日	M 碩士	110	0	19	01 新北市	1 一般
1002	輔仁大學	380201	財經法律學系	D 日	M 碩士	64	0	6	01 新北市	1 一般
1002	輔仁大學	420103	生命科學系	D 日	M 碩士	30	0	11	01 新北市	1 一般
1002	輔仁大學	440101	化學系	D 日	M 碩士	43	0	16	01 新北市	1 一般
1002	輔仁大學	440301	物理學系	D 日	M 碩士	21	0	8	01 新北市	1 一般
1002	輔仁大學	460101	數學系	D 日	M 碩士	22	0	3	01 新北市	1 一般
1002	輔仁大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	44	0	17	01 新北市	1 一般
1002	輔仁大學	480109	資訊管理(技術)學系	D 日	M 碩士	46	0	19	01 新北市	1 一般
1002	輔仁大學	520101	電機(與控制)工程學系	D 日	M 碩士	55	0	19	01 新北市	1 一般
1002	輔仁大學	520114	資訊工程學系	D 日	M 碩士	50	0	24	01 新北市	1 一般
1002	輔仁大學	580201	景觀設計(與管理)學系	D 日	M 碩士	41	0	6	01 新北市	1 一般
1002	輔仁大學	620601	食品科學系	D 日	M 碩士	37	0	19	01 新北市	1 一般
1002	輔仁大學	720116	基礎醫學研究所	D 日	M 碩士	0	0	4	01 新北市	1 一般
1002	輔仁大學	720140	生物醫學暨藥學研究所	D 日	M 碩士	13	6	0	01 新北市	1 一般
1002	輔仁大學	720201	公共衛生學系	D 日	M 碩士	38	0	10	01 新北市	1 一般
1002	輔仁大學	720507	營養(科)學系	D 日	M 碩士	42	0	9	01 新北市	1 一般
1002	輔仁大學	720601	護理學系	D 日	M 碩士	32	0	6	01 新北市	1 一般
1002	輔仁大學	760301	(社會政策與)社會工作學系	D 日	M 碩士	67	0	12	01 新北市	1 一般
1002	輔仁大學	760403	兒童與家庭(服務)學系	D 日	M 碩士	58	0	17	01 新北市	1 一般
1002	輔仁大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	M 碩士	48	0	15	01 新北市	1 一般
1002	輔仁大學	810702	織品服裝學系	D 日	M 碩士	68	0	18	01 新北市	1 一般
1003	東吳大學	210401	音樂學系	D 日	M 碩士	48	0	10	30 臺北市	1 一般
1003	東吳大學	220201	(中)國(語)文學系	D 日	M 碩士	56	0	5	30 臺北市	1 一般
1003	東吳大學	220309	英文學系	D 日	M 碩士	18	0	5	30 臺北市	1 一般
1003	東吳大學	220320	日本語文學系	D 日	M 碩士	47	0	11	30 臺北市	1 一般
1003	東吳大學	220901	(歷)史學系	D 日	M 碩士	26	0	9	30 臺北市	1 一般
1003	東吳大學	221101	哲學系	D 日	M 碩士	30	0	2	30 臺北市	1 一般
1003	東吳大學	310101	經濟學系	D 日	M 碩士	49	0	14	30 臺北市	1 一般
1003	東吳大學	310201	政治學系	D 日	M 碩士	62	0	7	30 臺北市	1 一般
1003	東吳大學	310301	社會學系	D 日	M 碩士	31	0	4	30 臺北市	1 一般
1003	東吳大學	310501	(應用)心理學系	D 日	M 碩士	80	0	8	30 臺北市	1 一般
1003	東吳大學	310710	德國文化學系	D 日	M 碩士	16	0	1	30 臺北市	1 一般
1003	東吳大學	311017	人權學位學程	D 日	M 碩士	22	0	5	30 臺北市	1 一般
1003	東吳大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	63	0	30	30 臺北市	1 一般
1003	東吳大學	340301	企業管理學系	D 日	M 碩士	117	0	43	30 臺北市	1 一般
1003	東吳大學	340408	國際經營與貿易學系	D 日	M 碩士	51	0	16	30 臺北市	1 一般
1003	東吳大學	380101	法律學系	D 日	M 碩士	334	0	48	30 臺北市	1 一般
1003	東吳大學	420401	微生物學系	D 日	M 碩士	18	0	6	30 臺北市	1 一般
1003	東吳大學	440101	化學系	D 日	M 碩士	11	0	7	30 臺北市	1 一般
1003	東吳大學	460101	數學系	D 日	M 碩士	18	0	3	30 臺北市	1 一般
1003	東吳大學	469902	財務工程與精算數學系	D 日	M 碩士	35	0	11	30 臺北市	1 一般
1003	東吳大學	480109	資訊管理(技術)學系	D 日	M 碩士	37	0	12	30 臺北市	1 一般
1003	東吳大學	760301	(社會政策與)社會工作學系	D 日	M 碩士	77	0	13	30 臺北市	1 一般
1004	中原大學	140101	教育學系	D 日	M 碩士	33	6	5	03 桃園市	1 一般
1004	中原大學	140601	特殊教育學系	D 日	M 碩士	39	0	5	03 桃園市	1 一般
1004	中原大學	220204	(應用)華語(文)學系	D 日	M 碩士	37	0	11	03 桃園市	1 一般
1004	中原大學	220304	應用外國語文學系	D 日	M 碩士	31	0	12	03 桃園市	1 一般
1004	中原大學	220801	宗教學系	D 日	M 碩士	16	5	5	03 桃園市	1 一般
1004	中原大學	230302	商業設計學系	D 日	M 碩士	29	0	12	03 桃園市	1 一般
1004	中原大學	230401	室內設計學系	D 日	M 碩士	46	0	19	03 桃園市	1 一般
1004	中原大學	239901	文化創意(與)設計系	D 日	M 碩士	17	0	0	03 桃園市	1 一般
1004	中原大學	310501	(應用)心理學系	D 日	M 碩士	71	0	10	03 桃園市	1 一般
1004	中原大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	46	0	19	03 桃園市	1 一般
1004	中原大學	340301	企業管理學系	D 日	M 碩士	66	0	37	03 桃園市	1 一般
1004	中原大學	340405	國際商學研究所	D 日	M 碩士	20	0	12	03 桃園市	1 一般
1004	中原大學	340408	國際經營與貿易學系	D 日	M 碩士	20	0	11	03 桃園市	1 一般
1004	中原大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	25	0	0	03 桃園市	1 一般
1004	中原大學	380201	財經法律學系	D 日	M 碩士	125	0	16	03 桃園市	1 一般
1004	中原大學	420302	(自然)生物科技學系	D 日	M 碩士	22	0	14	03 桃園市	1 一般
1004	中原大學	440101	化學系	D 日	M 碩士	64	0	34	03 桃園市	1 一般
1004	中原大學	440301	物理學系	D 日	M 碩士	31	0	19	03 桃園市	1 一般
1004	中原大學	460102	應用數學系	D 日	M 碩士	35	0	11	03 桃園市	1 一般
1004	中原大學	480109	資訊管理(技術)學系	D 日	M 碩士	46	0	19	03 桃園市	1 一般
1004	中原大學	520101	電機(與控制)工程學系	D 日	M 碩士	77	0	34	03 桃園市	1 一般
1004	中原大學	520103	(微)電子(工程)學系	D 日	M 碩士	94	0	45	03 桃園市	1 一般
1004	中原大學	520114	資訊工程學系	D 日	M 碩士	70	0	20	03 桃園市	1 一般
1004	中原大學	520126	(光電與)通訊(工程)學系	D 日	M 碩士	22	0	19	03 桃園市	1 一般
1004	中原大學	520201	(動力)機械工程學系	D 日	M 碩士	108	0	45	03 桃園市	1 一般
1004	中原大學	520288	機械類產業研發專班	D 日	M 碩士	16	0	5	03 桃園市	1 一般
1004	中原大學	520301	土木工程學系	D 日	M 碩士	41	0	26	03 桃園市	1 一般
1004	中原大學	520401	化學工程學系	D 日	M 碩士	92	0	40	03 桃園市	1 一般
1004	中原大學	520514	奈米科技(暨)(微系統工程)研究所	D 日	M 碩士	22	0	3	03 桃園市	1 一般
1004	中原大學	520611	工業與系統工程學系	D 日	M 碩士	92	0	53	03 桃園市	1 一般
1004	中原大學	520901	環境工程學系	D 日	M 碩士	37	0	9	03 桃園市	1 一般
1004	中原大學	521108	生物醫學工程學系	D 日	M 碩士	76	0	36	03 桃園市	1 一般
1004	中原大學	521118	生物醫學材料與科技國際學位學程	D 日	M 碩士	3	0	0	03 桃園市	1 一般
1004	中原大學	580101	建築(工程)學系	D 日	M 碩士	59	0	11	03 桃園市	1 一般
1004	中原大學	580203	景觀學系	D 日	M 碩士	17	0	7	03 桃園市	1 一般
1005	淡江大學	140105	課程(與教學)研究所	D 日	M 碩士	35	6	3	01 新北市	1 一般
1005	淡江大學	140108	教育心理與諮商學系	D 日	M 碩士	98	7	9	01 新北市	1 一般
1005	淡江大學	140706	教育政策與領導研究所	D 日	M 碩士	30	7	9	01 新北市	1 一般
1005	淡江大學	140801	教育科技學系	D 日	M 碩士	33	0	8	01 新北市	1 一般
1005	淡江大學	220201	(中)國(語)文學系	D 日	M 碩士	61	0	14	01 新北市	1 一般
1005	淡江大學	220309	英文學系	D 日	M 碩士	51	0	15	01 新北市	1 一般
1005	淡江大學	220314	法國語文學系	D 日	M 碩士	16	0	5	01 新北市	1 一般
1005	淡江大學	220318	西班牙語文學系	D 日	M 碩士	22	0	2	01 新北市	1 一般
1005	淡江大學	220320	日本語文學系	D 日	M 碩士	47	0	13	01 新北市	1 一般
1005	淡江大學	220901	(歷)史學系	D 日	M 碩士	15	0	3	01 新北市	1 一般
1005	淡江大學	221201	漢語文化暨文獻資源研究所	D 日	M 碩士	0	0	1	01 新北市	1 一般
1005	淡江大學	310101	經濟學系	D 日	M 碩士	22	0	8	01 新北市	1 一般
1005	淡江大學	310104	產業經濟學系	D 日	M 碩士	21	0	8	01 新北市	1 一般
1005	淡江大學	310706	歐洲研究所	D 日	M 碩士	56	9	26	01 新北市	1 一般
1005	淡江大學	310707	(中國)大陸研究所	D 日	M 碩士	53	6	12	01 新北市	1 一般
1005	淡江大學	310708	拉丁美洲研究所	D 日	M 碩士	8	5	0	01 新北市	1 一般
1005	淡江大學	310730	美洲研究所	D 日	M 碩士	37	0	12	01 新北市	1 一般
1005	淡江大學	310731	亞洲研究所	D 日	M 碩士	30	0	13	01 新北市	1 一般
1005	淡江大學	310735	臺灣與亞太研究全英語學位學程	D 日	M 碩士	20	0	2	01 新北市	1 一般
1005	淡江大學	310801	公共行政學系	D 日	M 碩士	35	0	14	01 新北市	1 一般
1005	淡江大學	310902	國際事務與(全球)戰略研究所	D 日	M 碩士	46	7	20	01 新北市	1 一般
1005	淡江大學	310915	日本政經研究所	D 日	M 碩士	6	6	0	01 新北市	1 一般
1005	淡江大學	311008	未來學系	D 日	M 碩士	23	7	5	01 新北市	1 一般
1005	淡江大學	320101	大眾傳播學系	D 日	M 碩士	46	0	18	01 新北市	1 一般
1005	淡江大學	320105	資訊傳播(工程)(設計)學系	D 日	M 碩士	24	0	5	01 新北市	1 一般
1005	淡江大學	320601	(資訊與)圖書館學系	D 日	M 碩士	28	0	14	01 新北市	1 一般
1005	淡江大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	55	0	22	01 新北市	1 一般
1005	淡江大學	340301	企業管理學系	D 日	M 碩士	47	0	22	01 新北市	1 一般
1005	淡江大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	17	0	0	01 新北市	1 一般
1005	淡江大學	340306	管理(科學)學系	D 日	M 碩士	40	0	27	01 新北市	1 一般
1005	淡江大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	61	0	23	01 新北市	1 一般
1005	淡江大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	83	0	35	01 新北市	1 一般
1005	淡江大學	340604	保險學系	D 日	M 碩士	27	0	17	01 新北市	1 一般
1005	淡江大學	440101	化學系	D 日	M 碩士	43	0	20	01 新北市	1 一般
1005	淡江大學	440301	物理學系	D 日	M 碩士	21	0	10	01 新北市	1 一般
1005	淡江大學	460101	數學系	D 日	M 碩士	26	0	8	01 新北市	1 一般
1005	淡江大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	31	0	14	01 新北市	1 一般
1005	淡江大學	480109	資訊管理(技術)學系	D 日	M 碩士	57	0	26	01 新北市	1 一般
1005	淡江大學	520101	電機(與控制)工程學系	D 日	M 碩士	117	0	48	01 新北市	1 一般
1005	淡江大學	520114	資訊工程學系	D 日	M 碩士	106	0	41	01 新北市	1 一般
1005	淡江大學	520205	航空太空工程學系	D 日	M 碩士	43	0	15	01 新北市	1 一般
1005	淡江大學	520226	(機械與)機電工程學系	D 日	M 碩士	43	0	29	01 新北市	1 一般
1005	淡江大學	520301	土木工程學系	D 日	M 碩士	49	0	19	01 新北市	1 一般
1005	淡江大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	58	0	25	01 新北市	1 一般
1005	淡江大學	520907	水資源及環境工程學系	D 日	M 碩士	30	0	15	01 新北市	1 一般
1005	淡江大學	580101	建築(工程)學系	D 日	M 碩士	47	0	17	01 新北市	1 一般
1005	淡江大學	840101	運輸管理學系	D 日	M 碩士	28	0	8	01 新北市	1 一般
1006	中國文化大學	140315	體育學系	D 日	M 碩士	120	0	12	30 臺北市	1 一般
1006	中國文化大學	210101	(應用)美術學系	D 日	M 碩士	58	0	15	30 臺北市	1 一般
1006	中國文化大學	210401	音樂學系	D 日	M 碩士	59	0	7	30 臺北市	1 一般
1006	中國文化大學	210402	中國音樂學系	D 日	M 碩士	23	0	18	30 臺北市	1 一般
1006	中國文化大學	210501	戲劇學系	D 日	M 碩士	18	0	4	30 臺北市	1 一般
1006	中國文化大學	210511	舞蹈學系	D 日	M 碩士	23	0	2	30 臺北市	1 一般
